411.23863229 -186.36957895 
242.06229913 -264.93110040 
  0.00000000 -343.49262184 
-242.06229913 -264.93110040 
-411.23863229 -186.36957895 
286.01539290 -125.22323939 
178.95381465 -188.33172387 
  0.00000000 -251.44020836 
-178.95381465 -188.33172387 
-286.01539290 -125.22323939 
113.42396447 -47.36818904 
 81.22955553 -81.98396367 
 -0.00000000 -116.59973829 
-81.22955553 -81.98396367 
-113.42396447 -47.36818904 
 41.87696201 -24.17881342 
 29.56631025 -41.22628408 
 -0.00000000 -58.27375474 
-29.56631025 -41.22628408 
-41.87696201 -24.17881342 
 17.69814858 -17.69814858 
 12.51883959 -30.21698818 
 -0.00000000 -42.73582777 
-12.51883959 -30.21698818 
-17.69814858 -17.69814858 
