518.83915887 -78.76905237 
303.63810572 -78.76905237 
518.83915887 -293.97010553 
303.63810572 -293.97010553 
 56.00047051 -360.37811731 
 89.77146144 -360.37811731 
 56.00047051 -326.60712638 
 89.77146144 -326.60712638 
-56.00047051 -326.60712638 
-89.77146144 -326.60712638 
-56.00047051 -360.37811731 
-89.77146144 -360.37811731 
-518.83915887 -293.97010553 
-303.63810572 -293.97010553 
-518.83915887 -78.76905237 
-303.63810572 -78.76905237 
197.78696888 -27.08208446 
123.79733815 -27.08208446 
197.78696888 -101.07171519 
123.79733815 -101.07171519 
 88.93146236 -141.35483933 
 52.86555125 -141.35483933 
 88.93146236 -177.42075043 
 52.86555125 -177.42075043 
-88.93146236 -177.42075043 
-52.86555125 -177.42075043 
-88.93146236 -141.35483933 
-52.86555125 -141.35483933 
-197.78696888 -101.07171519 
-123.79733815 -101.07171519 
-197.78696888 -27.08208446 
-123.79733815 -27.08208446 
 83.75703346 -12.95822023 
 48.35451740 -12.95822023 
 83.75703346 -48.36073629 
 48.35451740 -48.36073629 
 34.38446464 -66.59900346 
 19.95910814 -66.59900346 
 34.38446464 -81.02435996 
 19.95910814 -81.02435996 
-34.38446464 -81.02435996 
-19.95910814 -81.02435996 
-34.38446464 -66.59900346 
-19.95910814 -66.59900346 
-83.75703346 -48.36073629 
-48.35451740 -48.36073629 
-83.75703346 -12.95822023 
-48.35451740 -12.95822023 
 27.91617943  -7.48011773 
  7.48011773  -7.48011773 
 27.91617943 -27.91617943 
  7.48011773 -27.91617943 
 11.57701057 -38.49834780 
  3.10205063 -38.49834780 
 11.57701057 -46.97330774 
  3.10205063 -46.97330774 
-11.57701057 -46.97330774 
 -3.10205063 -46.97330774 
-11.57701057 -38.49834780 
 -3.10205063 -38.49834780 
-27.91617943 -27.91617943 
 -7.48011773 -27.91617943 
-27.91617943  -7.48011773 
 -7.48011773  -7.48011773 
