  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.16666667  -0.33333333   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000 
  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000 
  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.16666667  -0.33333333   0.00000000   0.00000000 
  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.33333333  -0.33333333  -0.33333333   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000 
  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000 
  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.33333333  -0.33333333  -0.33333333   0.00000000 
  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.33333333  -0.33333333  -0.33333333   0.00000000   0.00000000   0.00000000   0.00000000 
  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000 
  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.33333333  -0.33333333  -0.33333333 
 -0.33333333  -0.33333333  -0.33333333   0.00000000   0.00000000   0.00000000   0.00000000  -0.33333333  -0.33333333   0.00000000   0.00000000   0.00000000   0.00000000 
  0.00000000  -0.33333333  -0.33333333  -0.33333333   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000 
  0.00000000   0.00000000  -0.33333333  -0.33333333  -0.33333333   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.33333333  -0.33333333 
