-76.92307692  -9.61538462 -57.69230769 
  9.61538462  19.23076923  48.07692308 
-57.69230769 -48.07692308 -76.92307692 
-48.07692308 -57.69230769  -9.61538462 
 -9.61538462 -76.92307692 -48.07692308 
