115.38461538 -48.07692308  19.23076923   9.61538462  48.07692308 
-48.07692308 115.38461538  -9.61538462 -76.92307692 -57.69230769 
 19.23076923  -9.61538462 115.38461538  48.07692308   9.61538462 
  9.61538462 -76.92307692  48.07692308 115.38461538  19.23076923 
 48.07692308 -57.69230769   9.61538462  19.23076923 115.38461538 
