299.74127798   3.21351676 
299.74004495   3.41987353 
299.52149777   3.21571299 
299.51691310   3.42171674 
305.58421436   3.20219683 
305.58965528   2.49920452 
306.30634739   3.19769939 
306.32648955   2.49748232 
104.11521277  10.15925033 
131.32176628  10.06739162 
104.15390407  37.68874804 
131.19933239  37.34998477 
 -2.65142149 378.41818248 
 -2.52849078 385.81700300 
 -9.65532027 378.99070749 
 -9.21802263 386.19233125 
333.06140430   3.66438003 
332.57291768  13.60404468 
322.63212425   3.52931670 
322.21415828  13.10515007 
256.17858416  29.50391482 
254.26467802  38.45890218 
245.84588139  28.15780305 
243.98434671  36.62872026 
343.56733673  25.92211269 
344.57989207   6.98379543 
365.89211442  27.35000857 
367.08962463   7.37071186 
295.24225850  58.09474944 
295.66052303  56.70149877 
296.89630759  58.44573645 
297.37049751  57.00273957 
192.74499566   7.76327979 
215.50494497   8.30425346 
191.68439615  27.88405400 
213.46079044  29.74920514 
227.69086085  47.24154351 
223.90771065  67.66935920 
204.76140782  43.79932523 
202.87224342  62.23072232 
150.41128221   9.46818692 
175.75886763   9.48904541 
150.07501419  34.68880035 
174.95678561  34.76381789 
 37.00397736  37.00397736 
  9.90632807  36.97091967 
 36.84275602   9.87198672 
  9.86320592   9.86320592 
  7.91171509 146.57662285 
 29.94073985 147.25651483 
  8.10638610 170.59619132 
 30.68802664 171.63808666 
117.65976092 190.88597030 
139.09306746 213.71445709 
105.93439563 225.64602008 
128.27394105 237.06829987 
 56.16881728  84.84867019 
 55.63863195  57.37726264 
 83.65867406  84.38149695 
 82.90996765  57.07248920 
 23.75794283 207.12431302 
  6.33300191 206.08192163 
 23.71739035 187.61597593 
  6.32224791 186.67606553 
  1.54001207 234.46404574 
  0.41602951 234.40784201 
  1.58985986 233.26885831 
  0.42960979 233.20069701 
-173.32198049 300.07021792 
-172.96889845 300.07056928 
-173.31978385 300.43462198 
-172.96542445 300.43594271 
-47.39697665 164.43143653 
-12.83619494 165.00958009 
-47.42846251 198.92366877 
-12.84481356 199.87239444 
-171.47147920 204.18466899 
-164.84202411 204.20306357 
-171.40475208 210.89622383 
-164.79055714 210.96454861 
-34.79046629 117.42501854 
-128.88748329 116.47271378 
-34.92722936  22.51243825 
-129.39041586  22.25526626 
-82.48532545 360.34119122 
-64.80686542 359.33581601 
-82.20450044 379.01438005 
-64.57821208 378.53677953 
-34.81667527 482.64702411 
-34.93574264 577.64891103 
-128.85477031 483.72985517 
-129.29174797 577.94103429 
  5.25854014 396.22969904 
  4.48717905 379.76796025 
 20.06439699 395.35071977 
 17.06517599 378.70699342 
 37.95671549 226.85682702 
 36.41902354 243.06357635 
 23.35147623 225.01951343 
 22.47117866 241.13266818 
264.25220578  22.40960140 
265.16092185  16.75538099 
271.92757730  23.88091967 
271.91284520  17.21763642 
309.48420052   1.76889069 
309.49104064   0.48081294 
310.77822316   1.76799508 
310.80372478   0.48056599 
287.67206348   7.28074799 
291.88694777   7.00583864 
288.46389685  10.91360216 
292.27448739  10.78046063 
284.45263974   1.26643377 
288.01630352   1.20734276 
284.58310016   4.70469613 
288.12510253   4.48613894 
279.58539736  20.99065498 
278.45820948  12.28452056 
286.62755728  16.52228890 
285.22121612  10.47268868 
290.83090406   1.55960070 
289.67762481   1.57117274 
290.82341998   0.42537783 
289.64927404   0.42859103 
274.72448814   7.80729947 
274.97147329   1.97533530 
281.22069590   7.00517293 
281.11676252   1.78259832 
307.55433316   8.58705673 
310.81048318   8.68712200 
307.40575343  11.64687155 
310.55775829  11.76530182 
 -4.58778640 229.92921616 
-16.96952661 229.38952526 
 -4.52810490 217.40825106 
-16.75071238 216.98547621 
265.80138775  50.32729076 
267.56218914  46.15869939 
270.99286031  51.46392589 
272.79844919  47.21653879 
267.57797800  11.76446701 
256.65649541  11.49694487 
268.28574922   3.06728088 
257.63656492   2.99937049 
245.09041455  19.64649521 
228.94650711  18.20608862 
246.86737284   5.30404685 
230.47927481   4.91245233 
520.77154587  32.53482860 
506.67411792 113.94734046 
412.55685548  31.60311511 
405.32094234 110.87964366 
246.68516067  83.60759271 
247.62016165  82.28730253 
248.55901435  84.33209675 
249.31293738  82.82212025 
 79.49455740 129.93056037 
 53.65231714 130.81557267 
 76.94458388 103.74168418 
 52.05286548 104.31514734 
 84.22754882  37.23404065 
 56.98217534  37.42908665 
 84.10723523   9.99955730 
 56.79884210  10.05205872 
 34.54879329 128.80001431 
  9.17494492 128.24271507 
 33.58908905 102.62192309 
  8.92228667 102.30650177 
  9.56927535  56.59366925 
 35.87570530  56.67834746 
  9.66066173  83.27942970 
 36.21989321  83.48764819 
 14.09327596 229.52504328 
  3.77599513 228.88473000 
 14.45681992 218.05911488 
  3.87339146 217.40317885 
101.43987973 392.19560294 
 93.43588267 363.27995758 
118.93259500 378.13568752 
109.11236484 354.86188582 
 38.66862391 275.90475344 
 31.48736133 296.00253831 
 18.42654815 270.33702668 
 13.91343333 292.17743674 
-164.64090922 395.86528761 
-170.77660971 395.88618160 
-164.61807989 389.50700976 
-170.79262395 389.58597686 
-12.48768608 401.38159563 
-12.40873723 435.37414256 
-45.74314893 402.72295983 
-45.45926736 436.08269878 
-66.60878500 221.49006871 
-66.58045800 239.81038800 
-84.33620709 221.11738654 
-84.17990811 239.06265916 
-26.11988750 293.24592585 
-20.32372012 294.21520340 
-26.23649065 300.16574692 
-20.17268070 300.58578178 
 73.53858449 428.80751391 
 89.55299876 528.35527571 
 16.51660555 426.96314378 
 19.42887583 507.24008013 
-23.04297574 249.77070230 
-23.12054702 252.89561031 
-26.00920568 249.58492576 
-26.10415214 252.60685547 
 68.47466587 265.33385209 
 47.49149181 259.28991888 
 71.16031528 240.36098329 
 50.13689734 235.09125408 
312.74729579   5.98258871 
312.87188116   1.61803009 
317.21984476   6.08208353 
317.38907611   1.64519514 
313.49394555  18.42896376 
320.53179338  19.00179196 
312.86128155  24.70912738 
319.73984453  25.64673555 
294.31010087   2.20262432 
294.31927498   2.93900854 
293.51779373   2.21228562 
293.55194719   2.94746746 
179.66918812 197.91619307 
165.28692908 186.81781372 
192.84231441 178.94438560 
173.47043940 171.49118659 
345.89194930  57.38950421 
325.82102483  54.48628903 
347.31907592  39.46557879 
327.76006626  37.55901459 
185.46851798  55.77442318 
183.80372386  85.80026354 
153.50701196  56.06082057 
153.72123395  87.03207069 
131.35959364  57.49137501 
132.21944184  85.46156068 
103.40425821  58.16277843 
104.27545598  86.75720966 
 98.83815386 109.69523656 
127.89254185 107.02777583 
102.34784146 142.32413812 
130.86779004 136.79394744 
-89.72877816 300.95016799 
-89.72924827 300.91197879 
-89.69340052 300.95053323 
-89.69397023 300.91287960 
 36.47022936 192.26922532 
 54.74815664 193.31195880 
 36.43451203 212.88449884 
 54.43993680 214.75742123 
237.35964973 249.64972562 
242.89558478 254.41821012 
232.78784581 253.59294000 
238.00951460 258.33043907 
297.64669462  25.99850591 
301.78635428  26.83675222 
297.02783352  29.37921305 
300.81790574  30.60229239 
299.04218032  12.25206534 
298.67080335  12.24288050 
299.06145805  11.91849558 
298.71373857  11.92298071 
115.87119100 181.18870051 
 91.14983128 183.69174744 
103.54309767 160.00075905 
 85.93569701 163.60083332 
  3.38839657 254.44003163 
  3.93309545 247.04947076 
 10.00376733 255.20670079 
 10.94178399 247.99654333 
-16.08990063 348.50976274 
-16.14264742 347.31035120 
-14.97067693 348.38116501 
-15.05944280 347.05015909 
 51.60116811 359.50844257 
 29.50093255 368.60276278 
 39.35601859 337.81245772 
 21.42216064 343.37918284 
122.17161626 295.36366737 
 87.40516253 278.62293856 
117.12739310 252.75906687 
 89.11289159 241.64276767 
177.01314575 495.47517548 
287.72104842 347.27781361 
383.19021016 606.76173330 
428.18377055 456.54818474 
288.43509238 100.64136705 
284.92009596  99.31653437 
290.46994666  97.30466767 
286.14572292  96.24630223 
219.66147053 150.73450744 
211.36594227 135.17574377 
230.62370982 136.85622107 
220.45661797 123.59131269 
293.12782382 183.33801076 
271.34647901 155.31344373 
316.29080517 161.20213183 
296.69560101 123.83857963 
 48.18673893 290.48215297 
 73.57242909 309.31254934 
 37.46181824 313.00632463 
 53.42409232 334.11639092 
146.95565947 107.59621050 
178.81732650 107.54250378 
152.53477939 142.41818243 
194.36410920 149.58628263 
 68.83339558 149.15196582 
 72.36379813 175.35240513 
 46.12557083 149.68909279 
 47.72561290 174.82725248 
 87.75500380 205.20731154 
 83.24411284 227.15511967 
 67.61681873 204.69279405 
 66.42234143 223.99796266 
283.02595899  26.12440372 
281.90519102  28.13240754 
280.69585972  25.31683499 
278.72879497  27.24105614 
318.06693899 110.45102145 
342.44502773 114.01325888 
324.19941229 129.67185948 
342.94682433 130.80879417 
127.60992105 302.68913401 
134.58044352 332.43386143 
108.16572536 319.85599729 
118.44025028 345.35534606 
