-101.131	19.7683	-89.7778	0
14.2738	-24.4204	51.4982	0
0	0	0	0
0	0	0	0
2.18985	-51.0788	-35.486	14.4099
-31.8522	-26.3677	-57.1492	-47.8853
-26.3677	-16.6359	-5.16046	37.1142
0	0	0	0
0	0	0	0
0	0	19.9044	-40.5001
0	0	-47.0995	-9.41299
0	0	-27.4515	-11.024
0	0	0	0
0	0	0	0
