   1.2017e+02   7.0353e+01   7.0353e+01   8.0453e+01
   3.8109e+01   3.0308e+01   3.0308e+01   2.7987e+01
   8.8257e+01   4.5474e+01   4.5474e+01   3.2118e+01
   1.8458e+01   1.3679e+01   1.3679e+01   9.1624e+00
