-101.131	14.2738	0	0	2.18985	-31.8522	-26.3677	0	0	0	0	0	0	0
19.7683	-24.4204	0	0	-51.0788	-26.3677	-16.6359	0	0	0	0	0	0	0
-89.7778	51.4982	0	0	-35.486	-57.1492	-5.16046	0	0	19.9044	-47.0995	-27.4515	0	0
0	0	0	0	14.4099	-47.8853	37.1142	0	0	-40.5001	-9.41299	-11.024	0	0
