   1.7341e+02   2.7208e+01        0e+00
   1.1859e+02   1.4764e+01        0e+00
   6.3776e+01   2.3199e+00        0e+00
   1.4352e+02   1.6978e+01        0e+00
   9.4768e+01   8.9100e+00        0e+00
   4.6017e+01   8.4176e-01        0e+00
   1.1363e+02   6.7481e+00        0e+00
   7.0943e+01   3.0558e+00        0e+00
   2.8257e+01  -6.3643e-01        0e+00
