116.154	9.90402	16.8286	0	2.18985	0
9.90402	92.1352	-3.30465	0	-51.0788	0
16.8286	-3.30465	210.947	-33.7497	-35.486	19.9044
0	0	-33.7497	91.048	14.4099	-40.5001
2.18985	-51.0788	-35.486	14.4099	313.139	-135.995
0	0	19.9044	-40.5001	-135.995	142.409
