208785	2.18279e-11	-44164.9	9615.38	6599.38	0	-50065.9	-48076.9
2.18279e-11	266793	-9615.38	46654.4	-1.81899e-12	-205255	-48076.9	-73577.4
-44164.9	-9615.38	107284	-48076.9	-50065.9	48076.9	-13053.2	9615.38
9615.38	46654.4	-48076.9	157666	48076.9	-73577.4	-9615.38	-130743
6599.38	0	-50065.9	48076.9	208785	-2.18279e-11	-44164.9	-9615.38
0	-205255	48076.9	-73577.4	-2.18279e-11	266793	9615.38	46654.4
-50065.9	-48076.9	-13053.2	-9615.38	-44164.9	9615.38	107284	48076.9
-48076.9	-73577.4	9615.38	-130743	-9615.38	46654.4	48076.9	157666
