   0.0059   0.5619
   0.0120   0.5631
   0.0245   0.5670
   0.0383   0.5736
   0.0542   0.5832
   0.0058   0.5430
   0.0057   0.5108
   0.0054   0.5219
   0.0049   0.5322
   0.0117   0.5438
   0.0240   0.5463
   0.0374   0.5504
   0.0527   0.5562
   0.0065   0.5554
   0.0054   0.4651
   0.0056   0.4762
   0.0058   0.4876
   0.0058   0.4993
   0.0036   0.4238
   0.0292   0.4159
   0.0217   0.4194
   0.0144   0.4218
   0.0072   0.4233
   0.0038   0.4276
   0.0043   0.4357
   0.0047   0.4447
   0.0051   0.4546
   0.0731   0.5963
   0.0963   0.6136
   0.1259   0.6360
   0.1649   0.6646
   0.0706   0.5639
   0.0923   0.5734
   0.1194   0.5846
   0.1539   0.5971
   0.0601   0.3912
   0.0522   0.3990
   0.0444   0.4057
   0.0367   0.4113
   0.5619   0.0059
   0.5831   0.0542
   0.5735   0.0383
   0.5670   0.0245
   0.5631   0.0120
   0.6646   0.1649
   0.6360   0.1260
   0.6136   0.0963
   0.5963   0.0731
   0.6590   0.6589
   0.7815   0.4199
   0.7461   0.2944
   0.7009   0.2179
   0.2179   0.7008
   0.2944   0.7458
   0.4199   0.7811
   0.1987   0.6097
   0.2574   0.6187
   0.3295   0.6160
   0.4020   0.5981
   0.0900   0.3486
   0.0830   0.3609
   0.0756   0.3721
   0.0679   0.3822
   0.5430   0.0058
   0.5562   0.0527
   0.5504   0.0374
   0.5463   0.0240
   0.5438   0.0117
   0.5322   0.0049
   0.5219   0.0054
   0.5108   0.0057
   0.5554   0.0065
   0.5971   0.1538
   0.5846   0.1194
   0.5734   0.0923
   0.5639   0.0706
   0.5982   0.4021
   0.6162   0.3295
   0.6188   0.2574
   0.6098   0.1987
   0.4934   0.4934
   0.4650   0.5828
   0.5829   0.4651
   0.1160   0.2741
   0.1123   0.2904
   0.1078   0.3061
   0.1025   0.3212
   0.0966   0.3354
   0.4993   0.0058
   0.4876   0.0058
   0.4762   0.0056
   0.4651   0.0054
   0.1242   0.2055
   0.1231   0.2230
   0.1214   0.2403
   0.1191   0.2574
   0.4238   0.0036
   0.4546   0.0051
   0.4447   0.0047
   0.4357   0.0043
