   0.3182   0.1010
   0.3182   0.1097
   0.3095   0.1010
   0.3095   0.1097
   0.3030   0.1057
   0.3030   0.1148
   0.2939   0.1057
   0.2939   0.1148
   0.2871   0.1096
   0.2871   0.1191
   0.2777   0.1096
   0.2777   0.1191
   0.2707   0.1129
   0.2707   0.1226
   0.2610   0.1129
   0.2610   0.1226
   0.2539   0.1154
   0.2539   0.1253
   0.2440   0.1154
   0.2440   0.1253
   0.2367   0.1174
   0.2367   0.1274
   0.2267   0.1174
   0.2267   0.1274
   0.2193   0.1187
   0.2193   0.1288
   0.2092   0.1187
   0.2092   0.1288
   0.2018   0.1196
   0.2018   0.1298
   0.1916   0.1196
   0.1916   0.1298
   0.1842   0.1201
   0.1842   0.1303
   0.1740   0.1201
   0.1740   0.1303
   0.1665   0.1201
   0.1665   0.1303
   0.1563   0.1201
   0.1563   0.1303
   0.1488   0.1197
   0.1488   0.1299
   0.1386   0.1197
   0.1386   0.1299
   0.1298   0.1158
   0.1298   0.1298
   0.1158   0.1158
   0.1158   0.1298
   0.3241   0.1162
   0.3241   0.1253
   0.3149   0.1162
   0.3149   0.1253
   0.3081   0.1216
   0.3081   0.1312
   0.2985   0.1216
   0.2985   0.1312
   0.2914   0.1261
   0.2914   0.1360
   0.2815   0.1261
   0.2815   0.1360
   0.2741   0.1298
   0.2741   0.1400
   0.2640   0.1298
   0.2640   0.1400
   0.2565   0.1327
   0.2565   0.1430
   0.2462   0.1327
   0.2462   0.1430
   0.2386   0.1349
   0.2386   0.1452
   0.2283   0.1349
   0.2283   0.1452
   0.2206   0.1364
   0.2206   0.1468
   0.2102   0.1364
   0.2102   0.1468
   0.2026   0.1373
   0.2026   0.1477
   0.1922   0.1373
   0.1922   0.1477
   0.1846   0.1378
   0.1846   0.1482
   0.1741   0.1378
   0.1741   0.1482
   0.1665   0.1379
   0.1665   0.1483
   0.1561   0.1379
   0.1561   0.1483
   0.1483   0.1376
   0.1483   0.1483
   0.1376   0.1376
   0.1376   0.1483
   0.1299   0.1386
   0.1299   0.1488
   0.1197   0.1386
   0.1197   0.1488
   0.3308   0.1322
   0.3308   0.1419
   0.3211   0.1322
   0.3211   0.1419
   0.3138   0.1384
   0.3138   0.1485
   0.3037   0.1384
   0.3037   0.1485
   0.2961   0.1435
   0.2961   0.1540
   0.2857   0.1435
   0.2857   0.1540
   0.2779   0.1476
   0.2779   0.1583
   0.2672   0.1476
   0.2672   0.1583
   0.2594   0.1507
   0.2594   0.1615
   0.2486   0.1507
   0.2486   0.1615
   0.2407   0.1530
   0.2407   0.1638
   0.2299   0.1530
   0.2299   0.1638
   0.2220   0.1545
   0.2220   0.1653
   0.2113   0.1545
   0.2113   0.1653
   0.2034   0.1554
   0.2034   0.1661
   0.1927   0.1554
   0.1927   0.1661
   0.1849   0.1559
   0.1849   0.1665
   0.1743   0.1559
   0.1743   0.1665
   0.1666   0.1560
   0.1666   0.1666
   0.1560   0.1560
   0.1560   0.1666
   0.1483   0.1561
   0.1483   0.1665
   0.1379   0.1561
   0.1379   0.1665
   0.1303   0.1563
   0.1303   0.1665
   0.1201   0.1563
   0.1201   0.1665
   0.3385   0.1493
   0.3385   0.1597
   0.3281   0.1493
   0.3281   0.1597
   0.3204   0.1562
   0.3204   0.1671
   0.3095   0.1562
   0.3095   0.1671
   0.3014   0.1619
   0.3014   0.1731
   0.2903   0.1619
   0.2903   0.1731
   0.2820   0.1663
   0.2820   0.1776
   0.2707   0.1663
   0.2707   0.1776
   0.2624   0.1696
   0.2624   0.1809
   0.2511   0.1696
   0.2511   0.1809
   0.2428   0.1719
   0.2428   0.1831
   0.2315   0.1719
   0.2315   0.1831
   0.2233   0.1733
   0.2233   0.1844
   0.2122   0.1733
   0.2122   0.1844
   0.2041   0.1741
   0.2041   0.1850
   0.1931   0.1741
   0.1931   0.1850
   0.1851   0.1743
   0.1851   0.1851
   0.1743   0.1743
   0.1743   0.1851
   0.1665   0.1743
   0.1665   0.1849
   0.1559   0.1743
   0.1559   0.1849
   0.1482   0.1741
   0.1482   0.1846
   0.1378   0.1741
   0.1378   0.1846
   0.1303   0.1740
   0.1303   0.1842
   0.1201   0.1740
   0.1201   0.1842
   0.3473   0.1676
   0.3473   0.1788
   0.3361   0.1676
   0.3361   0.1788
   0.3276   0.1754
   0.3276   0.1871
   0.3159   0.1754
   0.3159   0.1871
   0.3072   0.1816
   0.3072   0.1936
   0.2952   0.1816
   0.2952   0.1936
   0.2863   0.1862
   0.2863   0.1983
   0.2742   0.1862
   0.2742   0.1983
   0.2654   0.1895
   0.2654   0.2015
   0.2534   0.1895
   0.2534   0.2015
   0.2447   0.1916
   0.2447   0.2034
   0.2329   0.1916
   0.2329   0.2034
   0.2243   0.1927
   0.2243   0.2043
   0.2128   0.1927
   0.2128   0.2043
   0.2044   0.1932
   0.2044   0.2044
   0.1932   0.1932
   0.1932   0.2044
   0.1850   0.1931
   0.1850   0.2041
   0.1741   0.1931
   0.1741   0.2041
   0.1661   0.1927
   0.1661   0.2034
   0.1554   0.1927
   0.1554   0.2034
   0.1477   0.1922
   0.1477   0.2026
   0.1373   0.1922
   0.1373   0.2026
   0.1298   0.1916
   0.1298   0.2018
   0.1196   0.1916
   0.1196   0.2018
   0.3573   0.1874
   0.3573   0.1998
   0.3450   0.1874
   0.3450   0.1998
   0.3357   0.1961
   0.3357   0.2090
   0.3229   0.1961
   0.3229   0.2090
   0.3133   0.2028
   0.3133   0.2159
   0.3002   0.2028
   0.3002   0.2159
   0.2907   0.2075
   0.2907   0.2206
   0.2776   0.2075
   0.2776   0.2206
   0.2682   0.2106
   0.2682   0.2234
