  0.31383438   0.10533336 
  0.29844096   0.11022586 
  0.28241010   0.11435932 
  0.26586415   0.11773548 
  0.24892044   0.12038889 
  0.23168581   0.12238004 
  0.21425255   0.12378597 
  0.19669559   0.12468888 
  0.17907039   0.12516084 
  0.16138623   0.12523339 
  0.14370722   0.12480310 
  0.12278357   0.12278358 
  0.31948741   0.12077578 
  0.30327822   0.12638604 
  0.28641490   0.13109331 
  0.26905916   0.13490319 
  0.25136160   0.13786245 
  0.23345287   0.14004985 
  0.21543788   0.14156441 
  0.19739198   0.14251329 
  0.17935335   0.14300027 
  0.16131207   0.14311940 
  0.14295408   0.14295409 
  0.12480310   0.14370722 
  0.32596034   0.13709651 
  0.30876961   0.14346524 
  0.29090808   0.14873896 
  0.27258895   0.15293241 
  0.25400508   0.15611465 
  0.23531637   0.15839509 
  0.21664324   0.15990730 
  0.19806464   0.16079490 
  0.17961821   0.16120372 
  0.16128771   0.16128772 
  0.14311939   0.16131208 
  0.12523337   0.16138623 
  0.33332579   0.15448627 
  0.31493070   0.16166130 
  0.29585140   0.16748373 
  0.27637169   0.17198648 
  0.25673965   0.17527649 
  0.23715033   0.17751128 
  0.21774030   0.17887426 
  0.19859154   0.17955529 
  0.17974065   0.17974066 
  0.16120370   0.17961822 
  0.14300025   0.17935336 
  0.12516083   0.17907039 
  0.34167583   0.17320441 
  0.32177275   0.18124132 
  0.30118184   0.18757392 
  0.28028762   0.19227023 
  0.25941093   0.19550147 
  0.23878623   0.19750031 
  0.21856083   0.19852066 
  0.19880922   0.19880925 
  0.17955526   0.19859156 
  0.16079487   0.19806466 
  0.14251326   0.19739199 
  0.12468885   0.19669559 
  0.35113034   0.19361168 
  0.32929459   0.20257289 
  0.30679149   0.20933636 
  0.28415445   0.21403905 
  0.26179948   0.21696431 
  0.23999801   0.21846364 
  0.21889036   0.21889040 
  0.19852062   0.21856085 
  0.17887422   0.21774032 
  0.15990726   0.21664325 
  0.14156438   0.21543788 
  0.12378594   0.21425254 
  0.36184967   0.21622775 
  0.33746504   0.22617721 
  0.31248974   0.23321044 
  0.28768590   0.23760585 
  0.26358859   0.23984979 
  0.24048408   0.24048414 
  0.21846359   0.23999805 
  0.19750026   0.23878626 
  0.17751123   0.23715034 
  0.15839504   0.23531637 
  0.14004981   0.23345287 
  0.12238001   0.23168580 
  0.37405645   0.24184027 
  0.34618169   0.25282407 
  0.31792637   0.25979420 
  0.29041840   0.26333391 
  0.26431868   0.26431876 
  0.23984971   0.26358864 
  0.21696424   0.26179951 
  0.19550141   0.25941095 
  0.17527643   0.25673966 
  0.15611460   0.25400508 
  0.13786240   0.25136159 
  0.12038885   0.24892043 
  0.38807927   0.27172396 
  0.35516606   0.28372836 
  0.32242089   0.28989040 
  0.29158322   0.29158333 
  0.26333380   0.29041847 
  0.23760575   0.28768595 
  0.21403896   0.28415447 
  0.19227015   0.28028763 
  0.17198641   0.27637169 
  0.15293235   0.27258894 
  0.13490313   0.26905915 
  0.11773544   0.26586413 
  0.40446271   0.30831567 
  0.36363776   0.32087482 
  0.32456336   0.32456352 
  0.28989025   0.32242099 
  0.25979406   0.31792643 
  0.23321032   0.31248977 
  0.20933626   0.30679150 
  0.18757383   0.30118184 
  0.16748365   0.29585139 
  0.14873889   0.29090806 
  0.13109325   0.28641488 
  0.11435927   0.28241007 
  0.42432922   0.35593253 
  0.36920596   0.36920618 
  0.32087459   0.36363792 
  0.28372815   0.35516614 
  0.25282390   0.34618173 
  0.22617706   0.33746505 
  0.20257276   0.32929458 
  0.18124122   0.32177273 
  0.16166121   0.31493068 
  0.14346516   0.30876958 
  0.12638598   0.30327819 
  0.11022581   0.29844092 
  0.45153249   0.45153262 
  0.35593222   0.42432963 
  0.30831529   0.40446277 
  0.27172371   0.38807930 
  0.24184007   0.37405645 
  0.21622758   0.36184965 
  0.19361155   0.35113031 
  0.17320430   0.34167579 
  0.15448618   0.33332575 
  0.13709643   0.32596030 
  0.12077572   0.31948736 
  0.10533330   0.31383434 
  0.36190796   0.53334282 
  0.32570255   0.47432511 
  0.28558971   0.44219706 
  0.25376546   0.41876086 
  0.22685251   0.40017149 
  0.20342221   0.38477742 
  0.18252059   0.37172020 
  0.16352667   0.36048707 
  0.14601422   0.35074503 
  0.12968021   0.34226477 
  0.11430277   0.33488105 
  0.09971607   0.32846976 
  0.30416158   0.55621272 
  0.28203468   0.50978752 
  0.25614644   0.47273572 
  0.23109734   0.44509555 
  0.20855859   0.42328850 
  0.18818512   0.40546418 
  0.16958163   0.39053855 
  0.15240565   0.37783863 
  0.13638924   0.36692233 
  0.12132512   0.35748560 
  0.10705203   0.34931075 
  0.09344327   0.34223552 
  0.25762899   0.57378860 
  0.24121344   0.53075410 
  0.22392679   0.49494404 
  0.20584157   0.46602155 
  0.18809766   0.44264517 
  0.17120684   0.42337180 
  0.15524094   0.40720030 
  0.14014505   0.39344875 
  0.12582685   0.38164683 
  0.11219012   0.37146195 
  0.09914550   0.36265211 
  0.08661319   0.35503524 
  0.21065223   0.58499661 
  0.20286979   0.54374407 
  0.19228701   0.50982350 
  0.17992401   0.48159030 
  0.16669474   0.45804960 
  0.15327307   0.43827986 
  0.14002294   0.42150828 
  0.12710724   0.40715237 
  0.11458591   0.39478275 
  0.10246644   0.38408222 
  0.09072990   0.37481300 
  0.07934396   0.36679261 
  0.16746336   0.58658722 
  0.16734733   0.55005192 
  0.16243920   0.51900656 
  0.15473396   0.49247548 
  0.14537115   0.46975651 
  0.13510963   0.45025613 
  0.12444069   0.43345107 
  0.11366005   0.41890592 
  0.10293552   0.40627506 
  0.09235600   0.39528889 
  0.08196173   0.38573715 
  0.07176227   0.37745386 
  0.13180531   0.58145215 
  0.13605018   0.55105815 
  0.13521156   0.52374707 
  0.13108978   0.49956199 
  0.12485426   0.47826834 
  0.11728972   0.45957036 
  0.10893045   0.44316505 
  0.10013245   0.42877059 
  0.09112517   0.41614219 
  0.08205088   0.40507556 
  0.07299246   0.39540316 
  0.06399190   0.38698786 
  0.10354904   0.57354031 
  0.10951088   0.54876330 
  0.11107472   0.52531670 
  0.10944642   0.50374243 
  0.10558698   0.48418286 
  0.10020644   0.46660091 
  0.09381819   0.45088203 
  0.08678642   0.43688337 
  0.07936308   0.42446002 
  0.07171698   0.41347813 
  0.06395610   0.40381989 
  0.05614382   0.39538397 
  0.08105741   0.56519107 
  0.08731180   0.54489631 
  0.09002703   0.52490462 
  0.08995008   0.50585974 
  0.08777698   0.48809809 
  0.08408216   0.47176105 
  0.07931280   0.45687951 
  0.07380505   0.44342540 
  0.06780419   0.43134218 
  0.06148353   0.42056274 
  0.05496039   0.41101930 
  0.04830882   0.40264841 
  0.06285657   0.55743012 
  0.06867869   0.54058074 
  0.07174005   0.52344360 
  0.07250360   0.50663416 
  0.07144489   0.49055549 
  0.06899527   0.47544809 
  0.06551571   0.46144139 
  0.06129313   0.44859386 
  0.05654686   0.43692086 
  0.05143851   0.42641308 
  0.04608214   0.41704846 
  0.04055325   0.40879971 
  0.04784775   0.55073135 
  0.05283740   0.53646775 
  0.05575151   0.52158111 
  0.05686026   0.50662434 
  0.05647801   0.49200629 
  0.05491274   0.47801219 
  0.05243886   0.46483071 
  0.04928571   0.45258027 
  0.04563590   0.44133054 
  0.04162884   0.43111881 
  0.03736619   0.42196174 
  0.03291762   0.41386390 
  0.03513593   0.54531067 
  0.03910918   0.53292555 
  0.04157948   0.51973890 
  0.04270342   0.50623386 
  0.04268116   0.49280127 
  0.04172275   0.47974089 
  0.04002524   0.46727339 
  0.03776035   0.45555564 
  0.03506959   0.44469574 
  0.03206418   0.43476608 
  0.02882734   0.42581395 
  0.02541765   0.41786995 
  0.02404182   0.54123570 
  0.02691215   0.53015694 
  0.02876738   0.51818198 
  0.02969458   0.50573964 
  0.02981495   0.49319738 
  0.02926257   0.48085557 
  0.02816846   0.46895034 
  0.02665051   0.45766153 
  0.02480853   0.44712258 
  0.02272273   0.43743046 
  0.02045431   0.42865482 
  0.01804723   0.42084586 
  0.01401943   0.53852369 
  0.01574966   0.52826837 
  0.01689435   0.51707064 
  0.01749617   0.50532196 
  0.01761973   0.49337113 
  0.01733920   0.48151472 
  0.01672909   0.46999541 
  0.01585795   0.45900555 
  0.01478487   0.44869362 
  0.01355808   0.43917202 
  0.01221489   0.43052488 
  0.01078240   0.42281538 
  0.00460623   0.53717003 
  0.00518483   0.52731320 
  0.00557113   0.51649482 
  0.00577892   0.50508818 
  0.00582835   0.49343193 
  0.00574311   0.48181968 
  0.00554736   0.47049632 
  0.00526355   0.45965960 
  0.00491121   0.44946498 
  0.00450643   0.44003223 
  0.00406171   0.43145258 
  0.00358621   0.42379566 
  0.32846982   0.09971613 
  0.33488111   0.11430284 
  0.34226483   0.12968029 
  0.35074509   0.14601432 
  0.36048713   0.16352679 
  0.37172026   0.18252073 
  0.38477747   0.20342238 
  0.40017153   0.22685273 
  0.41876089   0.25376574 
  0.44219708   0.28559001 
  0.47432545   0.32570376 
  0.53334011   0.36190751 
  0.34223559   0.09344332 
  0.34931082   0.10705210 
  0.35748567   0.12132520 
  0.36692241   0.13638933 
  0.37783871   0.15240576 
  0.39053863   0.16958177 
  0.40546427   0.18818530 
  0.42328859   0.20855881 
  0.44509564   0.23109761 
  0.47273584   0.25614684 
  0.50978761   0.28203402 
  0.55621854   0.30417085 
  0.35503532   0.08661324 
  0.36265219   0.09914556 
  0.37146203   0.11219019 
  0.38164692   0.12582693 
  0.39344886   0.14014515 
  0.40720042   0.15524107 
  0.42337193   0.17120700 
  0.44264531   0.18809787 
  0.46602170   0.20584185 
  0.49494417   0.22392701 
  0.53075416   0.24121471 
  0.57378556   0.25761144 
  0.36679269   0.07934401 
  0.37481309   0.09072995 
  0.38408231   0.10246650 
  0.39478286   0.11458598 
  0.40715249   0.12710733 
  0.42150842   0.14002305 
  0.43828003   0.15327322 
  0.45804980   0.16669493 
  0.48159053   0.17992427 
  0.50982370   0.19228748 
  0.54374418   0.20286933 
  0.58499367   0.21067074 
  0.37745395   0.07176231 
  0.38573724   0.08196177 
  0.39528899   0.09235605 
  0.40627518   0.10293558 
  0.41890606   0.11366012 
  0.43345123   0.12444078 
  0.45025633   0.13510974 
  0.46975676   0.14537129 
  0.49247581   0.15473419 
  0.51900699   0.16243956 
  0.55005207   0.16734889 
  0.58659309   0.16745480 
  0.38698795   0.06399193 
  0.39540326   0.07299249 
  0.40507567   0.08205092 
  0.41614232   0.09112521 
  0.42877074   0.10013249 
  0.44316523   0.10893050 
  0.45957058   0.11728978 
  0.47826862   0.12485433 
  0.49956239   0.13108988 
  0.52374767   0.13521178 
  0.55105959   0.13605063 
  0.58144769   0.13180684 
  0.39538406   0.05614384 
  0.40382000   0.06395612 
  0.41347825   0.07171700 
  0.42446015   0.07936311 
  0.43688352   0.08678644 
  0.45088221   0.09381820 
  0.46660113   0.10020645 
  0.48418314   0.10558697 
  0.50374281   0.10944637 
  0.52531733   0.11107455 
  0.54876439   0.10951015 
  0.57354745   0.10355850 
  0.40264851   0.04830884 
  0.41101940   0.05496041 
  0.42056286   0.06148354 
  0.43134231   0.06780420 
  0.44342555   0.07380505 
  0.45687968   0.07931278 
  0.47176124   0.08408212 
  0.48809833   0.08777690 
  0.50586004   0.08994992 
  0.52490498   0.09002661 
  0.54489678   0.08731105 
  0.56519359   0.08104124 
  0.40879981   0.04055326 
  0.41704857   0.04608215 
  0.42641319   0.05143851 
  0.43692098   0.05654685 
  0.44859399   0.06129312 
  0.46144153   0.06551568 
  0.47544825   0.06899521 
  0.49055567   0.07144478 
  0.50663434   0.07250341 
  0.52344370   0.07173975 
  0.54058043   0.06867768 
  0.55742239   0.06285993 
  0.41386399   0.03291762 
  0.42196184   0.03736619 
  0.43111891   0.04162883 
  0.44133065   0.04563588 
  0.45258038   0.04928568 
  0.46483084   0.05243882 
  0.47801232   0.05491266 
  0.49200642   0.05647790 
  0.50662445   0.05686011 
  0.52158117   0.05575134 
  0.53646744   0.05283788 
  0.55073338   0.04785362 
  0.41787005   0.02541765 
  0.42581405   0.02882734 
  0.43476618   0.03206417 
  0.44469584   0.03506958 
  0.45555574   0.03776032 
  0.46727349   0.04002520 
  0.47974099   0.04172268 
  0.49280136   0.04268106 
  0.50623394   0.04270328 
  0.51973898   0.04157936 
  0.53292604   0.03910923 
  0.54531341   0.03513211 
  0.42084596   0.01804722 
  0.42865492   0.02045431 
  0.43743056   0.02272272 
  0.44712267   0.02480852 
  0.45766162   0.02665049 
  0.46895042   0.02816842 
  0.48085564   0.02926251 
  0.49319743   0.02981486 
  0.50573967   0.02969445 
  0.51818204   0.02876716 
  0.53015710   0.02691140 
  0.54123482   0.02404100 
  0.42281547   0.01078240 
  0.43052497   0.01221488 
  0.43917211   0.01355808 
  0.44869370   0.01478486 
  0.45900563   0.01585793 
  0.46999548   0.01672906 
  0.48151477   0.01733916 
  0.49337115   0.01761967 
  0.50532194   0.01749607 
  0.51707056   0.01689414 
  0.52826807   0.01574937 
  0.53852293   0.01401885 
  0.42379575   0.00358621 
  0.43145267   0.00406171 
  0.44003232   0.00450643 
  0.44946506   0.00491121 
  0.45965967   0.00526354 
  0.47049638   0.00554735 
  0.48181972   0.00574310 
  0.49343193   0.00582832 
  0.50508811   0.00577887 
  0.51649464   0.00557106 
  0.52731286   0.00518471 
  0.53716958   0.00460667 
  0.64518631   0.28077975 
  0.56708447   0.61500762 
  0.34001084   0.77072470 
  0.62583994   0.21469674 
  0.62338414   0.10927835 
  0.57894548   0.09781002 
  0.56039959   0.05389847 
  0.57752549   0.04564935 
  0.55456146   0.03671165 
  0.56953139   0.03102415 
  0.55074708   0.02134263 
  0.56439178   0.01801247 
  0.54886537   0.00700347 
  0.56187752   0.00590646 
  0.56849045   0.07382849 
  0.59192181   0.12752734 
  0.60768206   0.16529147 
  0.65827931   0.37069346 
  0.72108708   0.24877468 
  0.77107304   0.34000254 
  0.61507914   0.56737492 
  0.62677746   0.62677215 
  0.47893245   0.64726642 
  0.24879505   0.72095235 
  0.21474878   0.62574696 
  0.10928105   0.62337196 
  0.09782348   0.57889935 
  0.07383742   0.56849256 
  0.04562872   0.57755655 
  0.05387753   0.56044375 
  0.03102114   0.56954665 
  0.03669920   0.55457932 
  0.01801521   0.56439431 
  0.00700306   0.54886360 
  0.00590713   0.56187635 
  0.06270531   0.58879564 
  0.08339925   0.60379785 
  0.14261174   0.64857981 
  0.18709578   0.68058435 
  0.16531232   0.60768284 
  0.49973099   0.79149620 
  0.68068365   0.18709832 
  0.64763018   0.47911576 
  0.37077103   0.65798214 
  0.28082315   0.64504495 
  0.64852585   0.14266454 
  0.60383926   0.08339207 
  0.58876982   0.06273602 
  0.79192211   0.49978709 
  0.68531177   0.68553732 
  0.12748342   0.59196010 
  0.02133691   0.55075098 
