  0.48015603   0.98636079  -0.07176615   0.22201634 
  0.14856653   0.37825568   0.01575456   0.08277024 
  0.39310945   0.65228969  -0.06112169   0.02820629 
  0.07854879   0.32403541  -0.14621223   0.01812413 
