   2.9963e+02   3.3169e+00
   3.0595e+02   2.8527e+00
   1.1776e+02   2.3857e+01
  -6.0511e+00   3.8244e+02
   3.2752e+02   8.4853e+00
   2.4993e+02   3.3155e+01
   3.5498e+02   1.6922e+01
   2.9627e+02   5.7566e+01
   2.0297e+02   1.8611e+01
   2.1410e+02   5.5447e+01
   1.6278e+02   2.2219e+01
   2.3398e+01   2.3398e+01
   1.9080e+01   1.5887e+02
   1.2414e+02   2.1909e+02
   6.9633e+01   7.0864e+01
   1.5010e+01   1.9686e+02
   9.9599e-01   2.3385e+02
  -1.7314e+02   3.0025e+02
  -3.0219e+01   1.8205e+02
  -1.6814e+02   2.0757e+02
  -8.2172e+01   6.9758e+01
  -7.3641e+01   3.6933e+02
  -8.2172e+01   5.3041e+02
   1.1574e+01   3.8686e+02
   2.9997e+01   2.3420e+02
   2.6807e+02   1.9821e+01
   3.1014e+02   1.1292e+00
   2.9006e+02   9.0945e+00
   2.8634e+02   2.9183e+00
   2.8299e+02   1.4636e+01
   2.9025e+02   1.0012e+00
   2.7818e+02   4.5544e+00
   3.0907e+02   1.0196e+01
  -1.0736e+01   2.2339e+02
   2.6926e+02   4.8788e+01
   2.6248e+02   7.2730e+00
   2.3753e+02   1.2025e+01
   4.6043e+02   7.3485e+01
   2.4804e+02   8.3203e+01
   6.5584e+01   1.1695e+02
   7.0565e+01   2.3694e+01
   2.1499e+01   1.1531e+02
   2.2801e+01   6.9946e+01
   9.0482e+00   2.2354e+02
   1.0589e+02   3.7054e+02
   2.5624e+01   2.8448e+02
  -1.6772e+02   3.9272e+02
  -2.9179e+01   4.1895e+02
  -7.5519e+01   2.3040e+02
  -2.3084e+01   2.9699e+02
   4.6293e+01   4.6830e+02
  -2.4594e+01   2.5121e+02
   5.9154e+01   2.4996e+02
   3.1504e+02   3.8420e+00
   3.1655e+02   2.1963e+01
   2.9392e+02   2.5812e+00
   1.7633e+02   1.8366e+02
   3.3645e+02   4.7061e+01
   1.6937e+02   7.1628e+01
   1.1797e+02   7.1961e+01
   1.1566e+02   1.2393e+02
  -8.9711e+01   3.0093e+02
   4.5339e+01   2.0337e+02
   2.3768e+02   2.5399e+02
   2.9918e+02   2.8228e+01
   2.9887e+02   1.2078e+01
   9.7963e+01   1.7067e+02
   7.0859e+00   2.5129e+02
  -1.5596e+01   3.4781e+02
   3.5215e+01   3.5075e+02
   1.0334e+02   2.6476e+02
   3.3333e+02   4.7125e+02
   2.8730e+02   9.8455e+01
   2.2009e+02   1.3594e+02
   2.9463e+02   1.5836e+02
   5.0727e+01   3.1165e+02
   1.6604e+02   1.2450e+02
   5.8468e+01   1.6176e+02
   7.5491e+01   2.1601e+02
   2.8124e+02   2.6588e+01
   3.3267e+02   1.2240e+02
   1.2246e+02   3.2666e+02
