115.385	-48.0769	19.2308	9.61538	48.0769
-48.0769	115.385	-9.61538	-76.9231	-57.6923
19.2308	-9.61538	115.385	48.0769	9.61538
9.61538	-76.9231	48.0769	115.385	19.2308
48.0769	-57.6923	9.61538	19.2308	115.385
