   9.2400e+03  -3.6189e+04
  -9.2400e+03   4.2458e+04
  -2.0228e+04  -2.1991e+04
   2.0228e+04   2.1961e+04
  -2.0228e+04  -2.1991e+04
   2.0228e+04   2.1961e+04
  -2.0228e+04  -2.1991e+04
   2.0228e+04   2.1961e+04
  -2.0228e+04  -2.1991e+04
   2.0228e+04   2.1961e+04
  -2.6614e+04  -1.7385e+04
  -6.3856e+03   4.5869e+03
  -9.2400e+03   9.2345e+03
   1.7374e+04   2.6605e+04
  -1.7374e+04  -2.6623e+04
   1.7374e+04   2.6605e+04
  -1.7374e+04  -2.6623e+04
   1.7374e+04   2.6605e+04
  -1.7374e+04  -2.6623e+04
   1.7374e+04   2.6605e+04
  -1.7374e+04  -2.6623e+04
   1.7374e+04   2.6605e+04
  -8.1336e+03  -2.6620e+04
   1.7374e+04   2.6605e+04
   2.6614e+04   1.1370e+04
