3	3	2	3
0   0
2000    0
1000    -1000
1   2   200.E03 80E-6    50.0  0.0 0.0
3   2   200.E03 80E-6    50.0  0.0 0.0
1   3   200.E03 80E-6    50.0  0.0 0.0
3   1   12.0
3   2   -8.0
1   1   0.0
1   2   0.0
2   2   0.0
