208785.23717876   0.00000000 -44164.91043203 9615.38461538 6599.37820585  -0.00000000 -50065.85879874 -48076.92307692 
  0.00000000 266793.23167493 -9615.38461538 46654.37302424  -0.00000000 -205254.77013646 -48076.92307692 -73577.44994731 
-44164.91043203 -9615.38461538 107283.98314015 -48076.92307692 -50065.85879874 48076.92307692 -13053.21390938 9615.38461538 
9615.38461538 46654.37302424 -48076.92307692 157665.96417281 48076.92307692 -73577.44994731 -9615.38461538 -130742.88724974 
6599.37820585  -0.00000000 -50065.85879874 48076.92307692 208785.23717876  -0.00000000 -44164.91043203 -9615.38461538 
 -0.00000000 -205254.77013646 48076.92307692 -73577.44994731   0.00000000 266793.23167493 9615.38461538 46654.37302424 
-50065.85879874 -48076.92307692 -13053.21390938 -9615.38461538 -44164.91043203 9615.38461538 107283.98314015 48076.92307692 
-48076.92307692 -73577.44994731 9615.38461538 -130742.88724974 -9615.38461538 46654.37302424 48076.92307692 157665.96417281 
