-66298.47425302 9615.38461538   0.00000000   0.00000000 -54855.37190083 -48076.92307692   0.00000000   0.00000000 
-9615.38461538 27034.32930706   0.00000000   0.00000000 -48076.92307692 -61649.71392244   0.00000000   0.00000000 
-54855.37190083 48076.92307692   0.00000000   0.00000000 -66298.47425302 -9615.38461538   0.00000000   0.00000000 
48076.92307692 -61649.71392244   0.00000000   0.00000000 9615.38461538 27034.32930706   0.00000000   0.00000000 
