6  2  0  4  0  1  1  2
1  200000  0.3  1.0 
1  0.0  -77106.6 
1   0   -1
2   2   -0.8
3   4   -0.6
4   0   1
5   2   0.8
6   4   0.6
1   1   2   5   4   1   1
2   2   3   6   5   1   1
1   1   0.0
1   2   0.0
4   1   0.0
4   2   0.0
