103615.70247934 48076.92307692 17538.14367451 -9615.38461538 
48076.92307692 116449.45963128 9615.38461538 -81834.07501589 
17538.14367451 9615.38461538 103615.70247934 -48076.92307692 
-9615.38461538 -81834.07501589 -48076.92307692 116449.45963128 
