59450.66100883 -611862.20524382 -165723.46327050 
611862.20524382 -59450.66100883 165723.46327050 
-177088.50819481 -451055.72443653 -188443.26978940 
451055.72443653 177088.50819481 188443.26978940 
48304.80863106 -179944.04153349 -39491.76987073 
179944.04153349 -48304.80863106 39491.76987073 
-35116.22213862 -120189.86159254 -46591.82511935 
120189.86159254 35116.22213862 46591.82511935 
